,Log_Negativity,Coherent_Information,Entangling_Capability,Effective_Dimension,Expressibility,Performance
13016,-2.59E-08,-1.16E-16,1.754164156,,111.3673424,
13017,-2.59E-08,-1.14E-16,1.754942789,,111.1198501,
13018,-2.59E-08,-9.88E-17,1.753243421,,113.1112436,
13019,-2.59E-08,-1.06E-16,1.756091237,,115.5972487,
13020,-2.59E-08,-1.12E-16,1.748229712,,111.1673911,
13021,-2.59E-08,-1.31E-16,1.758773629,,108.9493692,
13022,-2.59E-08,-1.03E-16,1.761204795,,118.1677352,
13023,-2.59E-08,-9.49E-17,1.751211256,,114.5983127,
13024,-2.59E-08,-1.20E-16,1.747870716,,111.5586212,
13025,-2.59E-08,-1.25E-16,1.745127595,,111.4472144,
13026,-2.59E-08,-1.23E-16,1.747973037,,111.1703333,
13027,-2.59E-08,-1.19E-16,1.749488949,,111.3169893,
13028,-2.59E-08,-1.06E-16,1.746596511,,115.5181514,
13029,-2.59E-08,-1.03E-16,1.756936988,,115.1884346,
13030,-2.59E-08,-1.24E-16,1.762650003,,114.4531184,
13031,-2.59E-08,-1.30E-16,1.76255282,,109.2922506,
13032,-2.59E-08,-1.02E-16,1.757673879,,110.6506464,
13033,-2.59E-08,-9.29E-17,1.758913394,,118.114782,
13034,-2.59E-08,-7.86E-17,1.756977293,,121.5686371,
13035,-2.59E-08,-9.71E-17,1.75492964,,113.0441606,
13036,-2.59E-08,-1.20E-16,1.758368851,,110.3485853,
13037,-2.59E-08,-1.01E-16,1.748618637,,115.6527838,
13038,-2.59E-08,-1.26E-16,1.754408654,,110.2914327,
13039,-2.59E-08,-1.29E-16,1.7511921,,110.4857164,
13040,-2.59E-08,-1.25E-16,1.747741121,,110.4959217,
13041,-2.59E-08,-1.12E-16,1.747821514,,109.6483772,
13042,-2.59E-08,-1.10E-16,1.747073216,,115.0463209,
13043,-2.59E-08,-1.05E-16,1.749663859,,116.6912337,
13044,-2.59E-08,-1.18E-16,1.749526451,,113.7808325,
13045,-2.59E-08,-1.17E-16,1.739986444,,120.7444794,
13046,-2.59E-08,-1.32E-16,1.747295858,,109.7781298,
13047,-2.59E-08,-1.19E-16,1.741993934,,116.3908567,
13048,-2.59E-08,-1.14E-16,1.748041511,,110.9120123,
13049,-2.59E-08,-1.25E-16,1.751580509,,108.2164444,
13050,-2.59E-08,-9.25E-17,1.753991925,,115.2505783,
13051,-2.59E-08,-1.09E-16,1.756444629,,115.7631505,
13052,-2.59E-08,-1.12E-16,1.745637863,,116.2115278,
13053,-2.59E-08,-1.31E-16,1.749791712,,109.4453465,
13054,-2.59E-08,-1.23E-16,1.753929954,,108.6421919,
13055,-2.59E-08,-6.85E-17,1.751505022,,120.3762739,
13056,-2.59E-08,-1.22E-16,1.755263121,,109.6136532,
13057,-2.59E-08,-1.56E-16,1.754526345,,99.87750559,
13058,-2.59E-08,-1.28E-16,1.7544047,,103.8152882,
13059,-2.59E-08,-1.35E-16,1.751844493,,102.5728734,
13060,-2.59E-08,-1.07E-16,1.739819634,,110.7450658,
13061,-2.59E-08,-1.44E-16,1.755936409,,105.5610862,
13062,-2.59E-08,-9.84E-17,1.745451126,,118.5803671,
13063,-2.59E-08,-1.15E-16,1.747621186,,115.7805157,
13064,-2.59E-08,-1.22E-16,1.74065019,,113.3110329,
13065,-2.59E-08,-1.08E-16,1.74788839,,115.5385554,
13066,-2.59E-08,-9.84E-17,1.749985986,,115.7897676,
13067,-2.59E-08,-1.28E-16,1.754485712,,106.7415365,
13068,-2.59E-08,-1.13E-16,1.756157119,,110.1346561,
13069,-2.59E-08,-9.52E-17,1.764063176,,120.5269873,
13070,-2.59E-08,-8.05E-17,1.756221304,,120.9256312,
13071,-2.59E-08,-1.03E-16,1.763534919,,121.326163,
13072,-2.59E-08,-1.23E-16,1.75545333,,101.565786,
13073,-2.59E-08,-1.18E-16,1.753493104,,112.8915863,
13074,-2.59E-08,-9.02E-17,1.760107761,,119.5536029,
13075,-2.59E-08,-1.09E-16,1.762490283,,113.3964288,
13076,-2.59E-08,-9.52E-17,1.765589235,,120.2014386,
13077,-2.59E-08,-8.09E-17,1.755975653,,117.6966493,
13078,-2.59E-08,-9.55E-17,1.751620761,,114.6998274,
13079,-2.59E-08,-1.11E-16,1.760779931,,110.5354374,
13080,-2.59E-08,-8.85E-17,1.75202643,,112.655213,
13081,-2.59E-08,-1.08E-16,1.754953493,,110.1609318,
13082,-2.59E-08,-8.24E-17,1.749903481,,114.9420426,
13083,-2.59E-08,-9.40E-17,1.756742885,,118.7125837,
13084,-2.59E-08,-1.10E-16,1.756285948,,114.4553453,
13085,-2.59E-08,-1.14E-16,1.758420269,,114.6851594,
13086,-2.59E-08,-1.36E-16,1.753906055,,101.955561,
13087,-2.59E-08,-9.86E-17,1.754201268,,109.4942156,
13088,-2.59E-08,-1.19E-16,1.764654124,,118.9662112,
13089,-2.59E-08,-6.70E-17,1.754028425,,118.1522881,
13090,-2.59E-08,-1.06E-16,1.761637893,,114.7951972,
13091,-2.59E-08,-9.76E-17,1.761424261,,119.2902794,
13092,-2.59E-08,-9.76E-17,1.773515309,,126.447176,
13093,-2.59E-08,-8.71E-17,1.772916659,,136.9697214,
13094,-2.59E-08,-6.32E-17,1.77266078,,139.4606552,
13095,-2.59E-08,-8.52E-17,1.772587429,,123.1104962,
13096,-2.59E-08,-8.64E-17,1.767072442,,120.130072,
13097,-2.59E-08,-6.58E-17,1.754196855,,122.0027721,
13098,-2.59E-08,-8.54E-17,1.760703783,,123.0494365,
13099,-2.59E-08,-9.71E-17,1.760350135,,120.6762355,
13100,-2.59E-08,-8.11E-17,1.755843497,,118.0496731,
13101,-2.59E-08,-6.94E-17,1.752600246,,118.0142114,
13102,-2.59E-08,-1.42E-16,1.758813576,,107.5881446,
13103,-2.59E-08,-1.78E-17,1.785910772,,105.4830724,
13104,1.84E-07,-1.21E-16,1.762172883,,83.34759388,
13105,-2.59E-08,-4.99E-17,1.794294757,2.914131596,109.2496829,
13106,-2.75E-08,-3.33E-17,1.748787444,,83.46211907,
13107,-2.75E-08,1.08E-17,1.794096882,,109.3090308,
13108,-2.59E-08,-3.04E-17,1.793977073,,96.71479645,
13109,-2.75E-08,9.54E-18,1.796434349,2.901632161,131.4723588,
13110,-2.37E-07,4.16E-17,1.747597484,,143.8356203,
13111,-2.37E-07,7.94E-17,1.786859229,,107.5013231,
13112,-2.59E-08,-3.34E-17,1.786570871,,79.13956557,
13113,-2.37E-07,6.59E-17,1.793251206,2.890704303,149.6480703,
13114,7.14E-08,5.55E-17,1.748562851,,103.3465398,
13115,7.14E-08,-2.17E-17,1.789421301,,98.29910364,
13116,-2.59E-08,-2.86E-17,1.788989003,,100.6721631,
13117,7.14E-08,-3.99E-17,1.782183839,2.88469628,105.3807408,
13118,2.90E-07,-2.78E-18,1.725831716,,114.9096637,
13119,2.90E-07,-3.60E-17,1.79272868,,92.07584406,
13120,-2.59E-08,-4.21E-17,1.792077294,,94.68122338,
13121,2.90E-07,-8.11E-17,1.790410702,2.901173632,133.8769824,
13122,4.62E-08,1.19E-16,1.715402268,,152.2350031,
13123,4.62E-08,2.34E-17,1.793451429,,103.1442057,
13124,-2.59E-08,-1.52E-17,1.792628542,,106.3045352,
13125,4.62E-08,2.82E-17,1.79630432,2.895320216,139.1908943,
13126,7.10E-08,-8.88E-17,1.715779243,,156.5680335,
13127,7.10E-08,9.24E-17,1.791707104,,101.9128359,
13128,-2.59E-08,-4.64E-17,1.790665151,,103.4206736,
13129,7.10E-08,9.71E-17,1.792474712,2.909699961,134.0814546,
13130,-1.10E-07,-2.22E-17,1.737391116,,148.3983236,
13131,-1.10E-07,4.42E-17,1.794900703,,120.0235294,
13132,-2.59E-08,-3.47E-18,1.793620754,,99.91870258,
13133,-1.10E-07,2.86E-17,1.794842162,2.90382493,151.3339208,
13134,2.51E-08,-7.77E-17,1.738450483,,106.0558671,
13135,2.51E-08,3.08E-17,1.789622403,,91.07136003,
13136,-2.59E-08,-2.69E-17,1.788012739,,92.29075901,
13137,2.51E-08,3.38E-17,1.793846997,2.89137598,124.0698677,
13138,3.29E-07,0,1.717487075,,147.257472,
13139,3.29E-07,-1.99E-17,1.788194201,,85.9827514,
13140,-2.59E-08,-5.12E-17,1.786284644,,87.68882943,
13141,3.29E-07,1.91E-17,1.789457205,2.900946304,89.22821254,
13142,2.16E-07,5.55E-17,1.808238422,,,
13143,2.16E-07,1.24E-16,1.805628245,,74.91762564,
13144,2.16E-07,1.30E-16,1.792255753,,57.03378501,
13145,2.16E-07,1.36E-16,1.786030056,,50.61609208,
13146,2.16E-07,1.28E-16,1.779352976,,49.21974454,
13147,2.16E-07,1.18E-16,1.777152745,,49.08638357,
13148,2.16E-07,1.00E-16,1.768591798,,46.85658363,
13149,2.16E-07,1.01E-16,1.767160293,,48.03911619,
13150,2.16E-07,8.79E-17,1.764851788,,43.59996909,
13151,2.16E-07,7.12E-17,1.763548321,,57.69239363,
13152,2.16E-07,5.85E-17,1.759122673,,104.4521096,
13153,2.16E-07,7.21E-17,1.755084322,,103.9814602,
13154,2.16E-07,6.92E-17,1.753103637,,104.3091875,
13155,2.16E-07,7.23E-17,1.759255957,,106.9466107,
13156,2.16E-07,7.29E-17,1.75679534,,105.2621684,
13157,2.16E-07,9.33E-17,1.760279265,,109.5621391,
13158,2.16E-07,8.97E-17,1.757730499,,107.4720186,
13159,2.16E-07,9.14E-17,1.756974523,,106.5056725,
13160,2.16E-07,9.34E-17,1.760829863,,110.2034755,
13161,2.16E-07,8.09E-17,1.755110371,,105.0496646,
13162,2.16E-07,1.01E-16,1.754751974,,103.1238998,
13163,2.16E-07,1.11E-16,1.755902996,,102.4170551,
13164,2.16E-07,1.17E-16,1.757491804,,103.6272638,
13165,2.16E-07,9.79E-17,1.761186332,,109.5893104,
13166,2.16E-07,9.70E-17,1.759399465,,108.7620223,
13167,2.16E-07,4.13E-17,1.753457061,,96.79844607,
13168,2.16E-07,4.78E-17,1.753590994,,98.95827792,
13169,2.16E-07,6.50E-17,1.757340026,,104.4602907,
13170,2.16E-07,6.77E-17,1.746754602,,103.8973548,
13171,2.16E-07,7.20E-17,1.750065669,,104.6245068,
13172,2.16E-07,7.43E-17,1.745630843,,105.1486294,
13173,2.16E-07,7.69E-17,1.746930495,,104.7378382,
13174,2.16E-07,8.59E-17,1.74122394,,105.6697994,
13175,2.16E-07,4.99E-17,1.741413503,,106.5341736,
13176,2.16E-07,4.98E-17,1.745894955,,97.75932763,
13177,2.16E-07,2.97E-17,1.737319069,,106.9373191,
13178,2.16E-07,2.74E-17,1.734399594,,108.3414369,
13179,2.16E-07,7.42E-17,1.737564988,,110.7094899,
13180,2.16E-07,5.47E-17,1.741211874,,108.2800499,
13181,2.16E-07,8.91E-17,1.747485762,,104.1831475,
13182,2.16E-07,7.87E-17,1.748989458,,103.9150907,
13183,2.16E-07,5.76E-17,1.745689817,,102.6845049,
13184,2.16E-07,6.59E-17,1.737502392,,110.0921568,
13185,2.16E-07,6.10E-17,1.748190424,,100.8967757,
13186,2.16E-07,3.33E-17,1.740956277,,103.4923751,
13187,2.16E-07,4.31E-17,1.739237192,,108.4282483,
13188,2.16E-07,2.65E-17,1.742573211,,97.39036257,
13189,2.16E-07,4.95E-17,1.744240817,,104.103668,
13190,2.16E-07,7.39E-17,1.740488957,,107.2907242,
13191,2.16E-07,9.15E-17,1.739459779,,105.5392443,
13192,2.16E-07,7.11E-17,1.743277614,,106.6549898,
13193,2.16E-07,9.02E-17,1.741220429,,104.9973533,
13194,2.16E-07,6.08E-17,1.74054835,,109.3459218,
13195,2.16E-07,6.52E-17,1.736752903,,111.9242591,
13196,2.16E-07,4.73E-17,1.734910768,,114.2896245,
13197,2.16E-07,3.79E-17,1.7374076,,110.7535938,
13198,2.16E-07,8.75E-17,1.743730923,,102.9703612,
13199,2.16E-07,6.87E-17,1.750813836,,105.1650061,
13200,2.16E-07,4.21E-17,1.746654957,,101.0625493,
13201,2.16E-07,7.57E-17,1.750732849,,102.3495986,
13202,2.16E-07,8.58E-17,1.752927992,,105.0848959,
13203,2.16E-07,7.82E-17,1.749192651,,104.8464284,
13204,2.16E-07,1.20E-16,1.749311936,,96.04203648,
13205,2.16E-07,1.08E-16,1.758048899,,104.6822409,
13206,2.16E-07,9.88E-17,1.745854348,,98.80785541,
13207,2.16E-07,9.05E-17,1.751926216,,107.2566154,
13208,2.16E-07,6.07E-17,1.752734457,,103.2744187,
13209,2.16E-07,6.14E-17,1.753658447,,103.1208814,
13210,2.16E-07,9.27E-17,1.751311022,,103.6713975,
13211,2.16E-07,6.44E-17,1.749307325,,103.4230935,
13212,2.16E-07,6.56E-17,1.751329642,,106.087929,
13213,2.16E-07,6.58E-17,1.750092495,,106.2244228,
13214,2.16E-07,6.97E-17,1.746077051,,102.4784436,
13215,2.16E-07,6.17E-17,1.736809121,,112.4927347,
13216,2.16E-07,4.63E-17,1.741332715,,102.888104,
13217,2.16E-07,5.18E-17,1.741806734,,106.8925025,
13218,2.16E-07,5.36E-17,1.745057958,,105.6826778,
13219,2.16E-07,7.55E-17,1.738595302,,109.287477,
13220,2.16E-07,4.96E-17,1.742596695,,106.5475927,
13221,2.16E-07,3.24E-17,1.745087891,,99.31808691,
13222,2.16E-07,8.99E-17,1.745019424,,103.0389496,
13223,2.16E-07,8.72E-17,1.749391861,,98.70131373,
13224,2.16E-07,5.42E-17,1.745290792,,104.5329818,
13225,2.16E-07,5.95E-17,1.747488214,,104.4499061,
13226,2.16E-07,6.74E-17,1.746910299,,104.5589669,
13227,2.16E-07,7.70E-17,1.733372068,,114.9882838,
13228,2.16E-07,1.12E-16,1.744664529,,89.53674463,
13229,2.16E-07,9.35E-17,1.746842873,,104.9987242,
13230,2.16E-07,6.83E-17,1.751678119,,103.6642012,
13231,2.16E-07,1.20E-16,1.756922614,,100.4955567,
13232,2.16E-07,9.83E-17,1.755141973,,101.7880627,
13233,2.16E-07,1.17E-16,1.767071326,,117.953335,
13234,2.16E-07,8.33E-17,1.761364324,,109.9410936,
13235,2.16E-07,9.28E-17,1.755331681,,99.95345434,
13236,2.16E-07,1.25E-16,1.763551215,,112.1581532,
13237,2.16E-07,7.93E-17,1.754486923,,110.261618,
13238,2.16E-07,8.01E-17,1.76709633,,119.6525809,
13239,2.16E-07,7.22E-17,1.758321116,,106.2710882,
13240,2.16E-07,1.02E-16,1.769356141,,122.2199917,
13241,2.16E-07,1.34E-16,1.762978457,,103.7060752,
13242,2.16E-07,3.33E-17,1.739113325,,106.0558671,
13243,2.16E-07,4.29E-17,1.778299942,,94.32831631,
13244,-2.59E-08,-1.17E-17,1.776092566,,95.82747494,
13245,2.16E-07,3.17E-17,1.780125969,2.899626666,101.5677813,
13246,1.34E-07,1.67E-17,1.750145206,,103.3465398,
13247,1.34E-07,3.95E-17,1.79556144,,77.56312971,
13248,-2.59E-08,-4.21E-17,1.793060678,,79.0431253,
13249,1.34E-07,4.47E-17,1.794022484,2.908155162,90.27056349,
13250,-1.49E-07,-2.78E-18,1.751117716,,143.8356203,
13251,-1.49E-07,1.08E-17,1.785492724,,111.9853965,
13252,-2.59E-08,-1.43E-17,1.782718092,,94.54684154,
13253,-1.49E-07,2.17E-17,1.78995324,2.901894763,140.9779031,
13254,-2.28E-07,1.11E-16,1.740345376,,148.3983236,
13255,-2.28E-07,5.77E-17,1.788906316,,115.5196072,
13256,-2.59E-08,-1.91E-17,1.785869728,,93.25898535,
13257,-2.28E-07,2.99E-17,1.79369309,2.901941977,140.1139022,
13258,-2.42E-07,-4.44E-17,1.763028449,,148.3983236,
13259,-2.42E-07,5.64E-18,1.789084146,,113.5732249,
13260,-2.59E-08,-6.98E-17,1.785778605,,93.92141788,
13261,-2.42E-07,-5.85E-17,1.793278069,2.919377053,136.9206348,
13262,2.63E-07,8.33E-18,1.772830281,,134.1028425,
13263,2.63E-07,4.60E-17,1.786499156,,97.37076587,
13264,-2.59E-08,-4.29E-17,1.782834007,,100.667349,
13265,2.63E-07,9.54E-18,1.794324893,2.895101391,120.109043,
13266,-3.02E-07,-2.03E-16,1.784254518,,184.9114748,
13267,-3.02E-07,-9.11E-17,1.780756852,,111.2282977,
13268,-2.59E-08,-2.47E-17,1.776592303,,95.28775933,
13269,-3.02E-07,-2.10E-16,1.792312904,2.921531721,152.9337972,
13270,4.83E-08,-1.94E-17,1.807429082,,258.0929613,
13271,4.83E-08,-2.86E-17,1.79252182,,110.8929281,
13272,-2.59E-08,-2.86E-17,1.788376375,,111.9981672,
13273,4.83E-08,5.03E-17,1.79407027,2.90137879,124.0292378,
13274,-2.72E-07,-9.71E-17,1.805539108,,258.0929613,
13275,-2.72E-07,1.91E-17,1.788451142,,112.179106,
13276,-2.59E-08,-1.86E-17,1.783782531,,100.0003957,
13277,-2.72E-07,4.86E-17,1.786375545,2.894602061,139.6688186,
13278,1.54E-07,-1.11E-17,1.78758808,,101.1282082,
13279,1.54E-07,-8.80E-17,1.794851718,,88.74278821,
13280,-2.59E-08,-3.77E-17,1.789826523,,90.63274771,
13281,1.54E-07,-8.63E-17,1.796754399,2.912412039,106.122141,
13282,-2.96E-08,0,1.810612519,,,
13283,-2.96E-08,3.44E-17,1.808504207,,71.63523281,
13284,-2.96E-08,4.11E-17,1.79536552,,53.85553173,
13285,-2.96E-08,4.27E-17,1.781361438,,50.18796124,
13286,-2.96E-08,5.78E-17,1.775349584,,123.1482667,
13287,-2.96E-08,6.70E-17,1.771407153,,122.8096791,
13288,-2.96E-08,4.51E-17,1.765202057,,103.619263,
13289,-2.96E-08,7.05E-17,1.761018239,,109.573473,
13290,-2.96E-08,5.72E-17,1.759696446,,107.9000014,
13291,-2.96E-08,5.36E-17,1.762132662,,116.006316,
13292,-2.96E-08,5.05E-17,1.755058368,,113.9125599,
13293,-2.96E-08,5.02E-17,1.756287923,,114.1297409,
13294,-2.96E-08,3.74E-17,1.751994908,,115.4340216,
13295,-2.96E-08,4.20E-17,1.755449347,,116.7494372,
13296,-2.96E-08,3.81E-17,1.761570204,,121.140741,
13297,-2.96E-08,4.71E-17,1.758414455,,120.1616376,
13298,-2.96E-08,3.37E-17,1.770828972,,109.2220997,
13299,-2.96E-08,2.65E-17,1.775561233,,125.3160741,
13300,-2.96E-08,1.32E-17,1.768204915,,79.64541184,
13301,-2.96E-08,3.21E-17,1.767974057,,123.4144688,
13302,-2.96E-08,4.63E-17,1.765825513,,119.45362,
13303,-2.96E-08,6.66E-17,1.770739574,,131.3488661,
13304,-2.96E-08,3.57E-17,1.76110607,,122.1683956,
13305,-2.96E-08,5.98E-17,1.757922084,,120.1863839,
13306,-2.96E-08,2.31E-17,1.754259692,,122.0931467,
13307,-2.96E-08,1.67E-17,1.765751968,,100.5375567,
13308,-2.96E-08,2.22E-17,1.765086835,,119.6392997,
13309,-2.96E-08,2.78E-17,1.781352395,,137.2324431,
13310,-2.96E-08,2.78E-17,1.754561674,,104.4610477,
13311,-2.96E-08,3.97E-17,1.746582804,,234.9339453,
13312,-2.96E-08,1.19E-16,1.745815187,,234.9339453,
13313,-2.96E-08,4.44E-17,1.76300608,,257.9072516,
13314,-2.96E-08,6.66E-17,1.763719513,,257.9072516,
13315,-2.96E-08,2.78E-17,1.775951755,,257.8929504,
13316,-2.96E-08,0,1.773749879,,257.8895916,
13317,-2.96E-08,3.70E-17,1.77159902,,257.8895916,
13318,-2.96E-08,1.85E-17,1.736953489,,257.8895916,
13319,-2.96E-08,0,1.736887238,,257.8895916,
13320,-2.96E-08,0,1.755318559,,257.8895306,
13321,-2.96E-08,0,1.755318559,,257.8895306,
13322,-2.96E-08,5.55E-17,1.75209227,,257.8895306,
13323,-2.96E-08,5.55E-17,1.70022335,,,
13324,-2.96E-08,5.55E-17,1.70022335,,,
13325,-2.96E-08,5.55E-17,1.70022335,,,
13326,-2.96E-08,0,1.700024598,,0,
13327,-2.96E-08,0,1.700024598,,0,
13328,-2.96E-08,6.66E-17,1.785308397,,147.257472,
13329,-2.96E-08,1.17E-17,1.781655294,,88.48407317,
13330,-2.59E-08,-3.12E-17,1.776040946,,91.50292712,
13331,-2.96E-08,9.54E-18,1.781510076,2.901466353,100.7039534,
13332,-1.06E-07,2.25E-16,1.753569555,,143.8356203,
13333,-1.06E-07,1.54E-16,1.784221236,,111.7053224,
13334,-2.59E-08,-1.99E-17,1.778377088,,98.3500181,
13335,-1.06E-07,2.41E-16,1.784167231,2.921521139,143.7356058,
13336,2.36E-07,-5.55E-18,1.754814504,,103.3465398,
13337,2.36E-07,1.04E-17,1.788640062,,85.77024198,
13338,-2.59E-08,-2.65E-17,1.782471629,,88.8986889,
13339,2.36E-07,-7.37E-18,1.790093348,2.915162411,123.209726,
13340,-1.86E-07,-2.78E-18,1.777242884,,162.0881742,
13341,-1.86E-07,2.39E-17,1.788047878,,108.0336157,
13342,-2.59E-08,-4.16E-17,1.781541744,,91.27648269,
13343,-1.86E-07,6.94E-18,1.793514227,2.919279972,158.7234442,
13344,4.19E-08,1.94E-17,1.798090167,,197.0949656,
13345,4.19E-08,-5.38E-17,1.788954165,,86.06140968,
13346,-2.59E-08,-6.20E-17,1.782050616,,88.38960287,
13347,4.19E-08,-1.73E-17,1.79412,2.914645307,124.9323354,
13348,2.20E-07,1.28E-16,1.798983788,,191.1163547,
13349,2.20E-07,1.05E-16,1.788246774,,109.1532812,
13350,-2.59E-08,-2.34E-17,1.781481301,,111.9973966,
13351,2.20E-07,1.34E-16,1.791448237,2.922219324,118.7504548,
13352,1.04E-07,-3.33E-17,1.79895802,,191.1163547,
13353,1.04E-07,-2.56E-17,1.792226727,,117.6489595,
13354,-2.59E-08,-3.56E-17,1.785267777,,119.5969298,
13355,1.04E-07,9.97E-18,1.797397619,2.915387481,121.1410743,
13356,1.12E-07,2.78E-17,1.800761499,,141.4157178,
13357,1.12E-07,-4.73E-17,1.801747855,,104.9436835,
13358,-2.59E-08,-2.17E-17,1.794687285,,108.6525716,
13359,1.12E-07,3.82E-17,1.808098882,2.92515084,148.9464034,
13360,1.88E-07,-2.22E-17,1.78921021,,137.6215239,
13361,1.88E-07,-1.00E-16,1.792910544,,75.09348152,
13362,-2.59E-08,-4.99E-17,1.784561016,,77.64472407,
13363,1.88E-07,-8.63E-17,1.802583055,2.922636245,114.6374369,
13364,3.76E-08,-9.44E-17,1.799694999,,191.1163547,
13365,3.76E-08,-4.42E-17,1.795009964,,111.7564325,
13366,-2.59E-08,-4.77E-18,1.787250218,,113.8679422,
13367,3.76E-08,-9.80E-17,1.793159261,2.913291588,154.63848,
13368,-1.06E-09,0,1.812945879,,,
13369,-1.06E-09,-3.89E-18,1.810235123,,255.618466,
13370,-1.06E-09,-6.62E-17,1.795769285,,167.0356344,
13371,-1.06E-09,-9.03E-17,1.78311465,,114.6127593,
13372,-1.06E-09,-8.36E-17,1.782144881,,122.1597673,
13373,-1.06E-09,-9.94E-17,1.778548246,,121.435893,
13374,-1.06E-09,-1.52E-16,1.765140059,,99.53491862,
13375,-1.06E-09,-1.47E-16,1.762247365,,91.97153504,
13376,-1.06E-09,-1.23E-16,1.767274735,,88.50403452,
13377,-1.06E-09,-1.37E-16,1.766061191,,102.551962,
13378,-1.06E-09,-1.43E-16,1.762763126,,104.7373204,
13379,-1.06E-09,-1.18E-16,1.763157155,,100.4920288,
13380,-1.06E-09,-1.51E-16,1.7594223,,94.49368953,
13381,-1.06E-09,-1.26E-16,1.761123259,,95.57978677,
13382,-1.06E-09,-1.23E-16,1.765965348,,101.9728544,
13383,-1.06E-09,-1.08E-16,1.763152126,,102.074356,
13384,-1.06E-09,-7.40E-17,1.780756361,,110.5232765,
13385,-1.06E-09,-6.31E-17,1.776734154,,119.8896795,
13386,-1.06E-09,-1.87E-16,1.757516412,,97.64200113,
13387,-1.06E-09,-1.58E-16,1.75531551,,90.56582957,
13388,-1.06E-09,-8.85E-17,1.758151692,,89.25572031,
13389,-1.06E-09,-2.00E-16,1.754620916,,75.5906067,
13390,-1.06E-09,-1.24E-16,1.762888463,,81.99106071,
13391,-1.06E-09,-1.34E-16,1.75919185,,69.32896521,
13392,-1.06E-09,-8.33E-17,1.775445096,,102.5429401,
13393,-1.06E-09,-2.78E-17,1.793403646,,55.8037152,
13394,-1.06E-09,0,1.8164105,,257.9072516,
13395,-1.06E-09,-8.88E-17,1.795955133,,233.8341765,
13396,-1.06E-09,-8.88E-17,1.79345667,,233.8341765,
13397,-1.06E-09,-1.78E-16,1.774250534,,201.8683542,
13398,-1.06E-09,-1.55E-16,1.750241681,,201.8683542,
13399,-1.06E-09,-2.08E-17,1.759421644,,257.8929504,
13400,-1.06E-09,0,1.818720248,,257.8895916,
13401,-1.06E-09,0,1.809822799,,257.8895306,
13402,-1.06E-09,0,1.809822799,,257.8895306,
13403,-1.06E-09,0,1.809822799,,257.8895306,
13404,-1.06E-09,0,1.812945879,,,
13405,-1.06E-09,0,1.809822799,,257.8895306,
13406,-1.06E-09,-2.22E-16,1.758684381,,257.8895306,
13407,-1.06E-09,-2.22E-16,1.758684381,,257.8895306,
13408,-1.06E-09,-1.39E-17,1.754182874,,257.8895306,
13409,-1.06E-09,0,1.812945879,,,
13410,-1.06E-09,0,1.812945879,,,
13411,-1.06E-09,0,1.812945879,,,
13412,-1.06E-09,0,1.812945879,,,
13413,-1.06E-09,0,1.812945879,,,
13414,-1.06E-09,0,1.80669972,,,
13415,-1.06E-09,-4.44E-16,1.704422884,,,
13416,-1.06E-09,-4.44E-16,1.704422884,,,
13417,-1.06E-09,-2.78E-16,1.704518812,,,
13418,-1.06E-09,-2.78E-16,1.704518812,,,
13419,-1.06E-09,-2.78E-16,1.704518812,,,
13420,-1.06E-09,-2.78E-16,1.704518812,,,
13421,-1.06E-09,-2.78E-16,1.704518812,,,
13422,-1.06E-09,-2.78E-16,1.704518812,,,
13423,-1.06E-09,-2.78E-16,1.704518812,,,
13424,-1.06E-09,-2.78E-16,1.704518812,,,
13425,-1.06E-09,-2.78E-16,1.704518812,,,
13426,-1.06E-09,-2.78E-16,1.704518812,,,
13427,-1.06E-09,-2.78E-16,1.704518812,,,
13428,-1.06E-09,-2.78E-16,1.704518812,,,
13429,-1.06E-09,-1.08E-16,1.789555204,,133.9123429,
13430,-1.06E-09,-4.86E-17,1.791013567,,86.71854302,
13431,-2.59E-08,-4.12E-17,1.782535163,,88.31883307,
13432,-1.06E-09,-7.59E-17,1.797156316,2.904430326,110.2315499,
13433,3.86E-07,5.83E-17,1.778797907,,125.4415975,
13434,3.86E-07,1.04E-17,1.799860776,,85.93618132,
13435,-2.59E-08,-4.21E-17,1.791294695,,87.65655923,
13436,3.86E-07,1.65E-17,1.803387227,2.917738628,155.853655,
13437,-4.36E-07,-3.66E-16,1.790193174,,184.9114748,
13438,-4.36E-07,-1.16E-16,1.797125321,,117.803595,
13439,-2.59E-08,-1.78E-17,1.788309898,,103.4648718,
13440,-4.36E-07,-2.32E-16,1.798194433,2.912924602,147.3303226,
13441,-6.64E-08,4.16E-17,1.810610166,,258.0929613,
13442,-6.64E-08,-9.11E-18,1.788408054,,123.1803095,
13443,-2.59E-08,-4.16E-17,1.779127281,,104.1430486,
13444,-6.64E-08,8.67E-18,1.789261647,2.918224523,158.0912502,
13445,-8.31E-08,-1.50E-16,1.812802785,,216.8847686,
13446,-8.31E-08,-7.46E-17,1.792499253,,116.6478042,
13447,-2.59E-08,-3.17E-17,1.782997754,,99.43369589,
13448,-8.31E-08,-8.50E-17,1.800528624,2.9223702,179.7203753,
13449,-1.85E-07,-4.44E-17,1.790496941,,184.9114748,
13450,-1.85E-07,-2.08E-17,1.783209368,,119.8031057,
13451,-2.59E-08,-2.08E-17,1.773263275,,101.1404671,
13452,-1.85E-07,-3.95E-17,1.796532475,2.916842241,159.9348558,
